56224248-97ba-4e14-949c-94fdc4193328,70972979,mint-gibson-les-paul-standard-50s-2021-heritage-cherry-sunburst-hard-shell-case,Gibson,Les Paul Standard '50s,https://reverb.com/item/70972979-mint-gibson-les-paul-standard-50s-2021-heritage-cherry-sunburst-hard-shell-case
cf32a2a2-5e83-4bba-80ed-02e5552af0cd,73632220,gibson-les-paul-standard-hp-2017-bourbon-burst,Gibson,Les Paul Standard HP,https://reverb.com/item/73632220-gibson-les-paul-standard-hp-2017-bourbon-burst
aaa19357-782b-4e8d-8a57-4b4957e1baf5,70291504,gibson-les-paul-standard-60s-2022-unburst,Gibson,Les Paul Standard ‘60s,https://reverb.com/item/70291504-gibson-les-paul-standard-60s-2022-unburst
e39e7b6f-bc35-4d38-b42c-ce1f76d90912,72758756,gibson-custom-shop-les-paul-custom-ebony,Gibson,Les Paul Custom,https://reverb.com/item/72758756-gibson-custom-shop-les-paul-custom-ebony
574db76e-99c4-49a5-953b-46e694515452,65355456,gibson-les-paul-standard-50s-heritage-cherry-sunburst-new-unplayed-auth-dealer-8lbs-14oz-402,Gibson,Les Paul Standard '50s,https://reverb.com/item/65355456-gibson-les-paul-standard-50s-heritage-cherry-sunburst-new-unplayed-auth-dealer-8lbs-14oz-402
6cc90cc9-b72d-48f6-b53f-29f307f0a243,71344203,gibson-les-paul-modern-faded-pelham-blue,Gibson,Les Paul Modern,https://reverb.com/item/71344203-gibson-les-paul-modern-faded-pelham-blue
29c33d11-fa05-49f1-9542-e5aba59f1988,75683260,gibson-les-paul-standard-60s-figured-top-bourbon-burst-207430200-plek-d,Gibson,Les Paul Standard '60s Figured Top,https://reverb.com/item/75683260-gibson-les-paul-standard-60s-figured-top-bourbon-burst-207430200-plek-d
520876a6-1730-4f52-91eb-7948bf99ab44,71740498,2020-gibson-les-paul-standard-60s-electric-guitar-iced-tea-burst,Gibson,Les Paul Standard '60s Electric Guitar - Iced Tea,https://reverb.com/item/71740498-2020-gibson-les-paul-standard-60s-electric-guitar-iced-tea-burst
67753a14-a1b7-44a5-8621-3424891754cb,78152451,gibson-les-paul-standard-2018-mojave-burst,Gibson,Les Paul Standard,https://reverb.com/item/78152451-gibson-les-paul-standard-2018-mojave-burst
d798a642-0219-430d-8a30-fe081e622b35,72707076,gibson-les-paul-standard-2020-iced-tea,Gibson,Les Paul Standard,https://reverb.com/item/72707076-gibson-les-paul-standard-2020-iced-tea
5d0aef68-f629-42cf-9490-c94b4ca97e16,77365910,gibson-les-paul-smartwood-exotic-2000-hard-shell-case-beautiful-condition-tone,Gibson,Les Paul smartwood,https://reverb.com/item/77365910-gibson-les-paul-smartwood-exotic-2000-hard-shell-case-beautiful-condition-tone
1dfc7db4-79b7-4df7-a17c-9703eabcb72f,72427439,gibson-les-paul-standard-60-s-2022-iced-tea,Gibson,Les Paul Standard 60’s,https://reverb.com/item/72427439-gibson-les-paul-standard-60-s-2022-iced-tea
6d0e279b-86f2-4d62-8187-64b87ae8d258,77279415,gibson-les-paul-standard-60s-2020-iced-tea,Gibson,Les Paul Standard '60s,https://reverb.com/item/77279415-gibson-les-paul-standard-60s-2020-iced-tea
74d564e1-7b9c-4ae8-8985-723b4c34144b,66326119,gibson-les-paul-pre-historic-goldtop-reissue-1989-goldtop,Gibson,Les Paul Pre-Historic Goldtop Reissue,https://reverb.com/item/66326119-gibson-les-paul-pre-historic-goldtop-reissue-1989-goldtop
c342d46e-9ef1-4c2f-a472-1eacd19627f8,77001495,1998-gibson-les-paul-smartwood-exotic-banara-yellow-natural,Gibson,Les Paul Smartwood Exotic,https://reverb.com/item/77001495-1998-gibson-les-paul-smartwood-exotic-banara-yellow-natural
bb19356f-8eca-448b-b911-6f9a7502c536,77620996,gibson-les-paul-standard-60s-figured-top-honey-amber-8lbs-15-8oz,Gibson,Les Paul Standard 60s Figured Top, Honey Amber 8lbs 15.8oz,https://reverb.com/item/77620996-gibson-les-paul-standard-60s-figured-top-honey-amber-8lbs-15-8oz
410a9655-3d80-4a66-a6c0-089fb3cd40dc,77581801,gibson-les-paul-standard-electric-guitar-lombard-il,Gibson,Les Paul Standard,https://reverb.com/item/77581801-gibson-les-paul-standard-electric-guitar-lombard-il
135e16c5-b15d-480c-8a06-bb39cea313d3,76303572,gibson-les-paul-standard-lite-double-cutaway-1999-translucent-amber,Gibson,Les Paul Standard Lite Double Cutaway,https://reverb.com/item/76303572-gibson-les-paul-standard-lite-double-cutaway-1999-translucent-amber
132eda33-dd8c-4eef-8506-d4979775539a,78277066,gibson-les-paul-standard-60s-figured-top-blueberry-burst-30342,Gibson,Les Paul Standard 60s Figured Top,https://reverb.com/item/78277066-gibson-les-paul-standard-60s-figured-top-blueberry-burst-30342
25e58afd-5a3c-4675-a899-04925bb83dec,78160825,gibson-limited-edition-robot-les-paul-2009-silverburst-w-ebony,Gibson,Les Paul Robot,https://reverb.com/item/78160825-gibson-limited-edition-robot-les-paul-2009-silverburst-w-ebony
20bf961b-073d-46ea-b27c-a42151b9e3ad,72736782,gibson-les-paul-standard-60s-figured-top-iced-tea,Gibson,Les Paul Standard '60s Figured Top - Iced Tea,https://reverb.com/item/72736782-gibson-les-paul-standard-60s-figured-top-iced-tea
592b6531-f576-4b7f-a442-5dd99cb37a87,69553026,gibson-les-paul-future-min-etune-vintage-sunburst-vintage-gloss-2013,Gibson,Les Paul Future Min-ETune - Vintage Sunburst Vintage Gloss,https://reverb.com/item/69553026-gibson-les-paul-future-min-etune-vintage-sunburst-vintage-gloss-2013
8cfc69ae-f12d-4bf3-8ec9-39607844c8c5,63755576,gibson-les-paul-high-performance,Gibson,Les Paul High Performance,https://reverb.com/item/63755576-gibson-les-paul-high-performance
4e0642ce-44fa-4c6f-91c2-87cd23440f99,76963822,used-gibson-les-paul-standard-60s-figured-top-electric-guitar-ocean-blue-w-hardshell-case,Gibson,Les Paul Standard,https://reverb.com/item/76963822-used-gibson-les-paul-standard-60s-figured-top-electric-guitar-ocean-blue-w-hardshell-case
b08fa356-5a19-4725-a5e6-490fa286f420,78277451,gibson-les-paul-standard-60s-figured-top-ocean-blue-30418,Gibson,Les Paul Standard 60s Figured Top,https://reverb.com/item/78277451-gibson-les-paul-standard-60s-figured-top-ocean-blue-30418
ef412382-1280-4081-a2e4-4877c959aa1b,77581770,gibson-les-paul-standard-50s-figured-top-satin-dark-honeyburst-modified,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/77581770-gibson-les-paul-standard-50s-figured-top-satin-dark-honeyburst-modified
5eab579a-f399-4a2b-b52a-7b6778f0fd6f,70783895,gibson-les-paul-standard-60s-figured-top-bourbon-burst-w-case,Gibson,Les Paul Standard '60s,https://reverb.com/item/70783895-gibson-les-paul-standard-60s-figured-top-bourbon-burst-w-case
580b45cf-e338-4b93-a012-925ace0c52e2,78407419,gibson-les-paul-tribute-2019-present-satin-cherry-sunburst,Gibson,Les Paul Tribute,https://reverb.com/item/78407419-gibson-les-paul-tribute-2019-present-satin-cherry-sunburst
633c4d7c-32f6-45fa-91c7-798b7543ad80,78314473,gibson-2023-les-paul-standard-50-s-gold-top-with-original-hard-case-and-case-candy,Gibson,Les Paul Standard '50s Gold Top,https://reverb.com/item/78314473-gibson-2023-les-paul-standard-50-s-gold-top-with-original-hard-case-and-case-candy
26d77b89-f4fb-4733-8b64-2f93856ed231,66396043,gibson-les-paul-standard-50s-p-90-gold-top-108,Gibson,Les Paul Standard,https://reverb.com/item/66396043-gibson-les-paul-standard-50s-p-90-gold-top-108
50a3499a-128c-4bdb-a55c-d7bad9f8f82d,78302038,gibson-les-paul-standard-60s-iced-tea-30071,Gibson,Les Paul Standard '60s,https://reverb.com/item/78302038-gibson-les-paul-standard-60s-iced-tea-30071
06d3a47d-6fc7-48b8-8349-904876ba47f9,77475935,gibson-les-paul-tribute-2020-satin-honey-burst-san-diego-ca,Gibson,Les Paul Tribute,https://reverb.com/item/77475935-gibson-les-paul-tribute-2020-satin-honey-burst-san-diego-ca
208995b1-ee56-4347-b81a-3e9e7cf50288,77818669,gibson-les-paul-tribute-2019-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/77818669-gibson-les-paul-tribute-2019-satin-tobacco-burst
27948945-8071-4895-9661-5897a81baf09,73492183,used-gibson-les-paul-standard-60s-electric-guitars-sunburst,Gibson,LES PAUL STANDARD 60S,https://reverb.com/item/73492183-used-gibson-les-paul-standard-60s-electric-guitars-sunburst
18e823ad-1f6e-45f2-bf6d-750684d6f7dd,42286929,2020-gibson-les-paul-custom-alpine-white,Gibson,Les Paul Custom,https://reverb.com/item/42286929-2020-gibson-les-paul-custom-alpine-white
42b0ee33-3c40-480c-90a4-05daad181af6,76341705,gibson-les-paul-standard-50s-left-handed-2019-present-gold-top-plastic-wrap-still-on-it,Gibson,Les Paul Standard '50s Left-Handed,https://reverb.com/item/76341705-gibson-les-paul-standard-50s-left-handed-2019-present-gold-top-plastic-wrap-still-on-it
82524ba3-d156-4d4a-9cc1-fb1c2b591f92,77019166,2019-gibson-les-paul-custom-alpine-white,Gibson,Les Paul Custom,https://reverb.com/item/77019166-2019-gibson-les-paul-custom-alpine-white
60cbe1bc-5e64-4f45-a53b-3d3b52ffa214,75683343,gibson-les-paul-standard-60s-figured-top-honey-amber-225630095-plek-d,Gibson,Les Paul Standard '60s Figured Top,https://reverb.com/item/75683343-gibson-les-paul-standard-60s-figured-top-honey-amber-225630095-plek-d
